year,psa_name,lga_name,offence_div_name,offence_subdiv_name,offence_subgrp_name,incident_count,psa_rate_per_100000pop,lga_rate_per_100000pop,region_name
2022,Melbourne,Melbourne,A Crimes against the person,A10 Homicide and related offences,A10 Homicide and related offences,8,4.659629773,4.659629773,1 North West Metro
2022,Melbourne,Melbourne,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,264,153.767782512,153.767782512,1 North West Metro
2022,Melbourne,Melbourne,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,700,407.717605145,407.717605145,1 North West Metro
2022,Melbourne,Melbourne,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",229,133.381902255,133.381902255,1 North West Metro
2022,Melbourne,Melbourne,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,389,226.574497716,226.574497716,1 North West Metro
2022,Melbourne,Melbourne,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,994,578.958999306,578.958999306,1 North West Metro
2022,Melbourne,Melbourne,A Crimes against the person,A30 Sexual offences,A30 Sexual offences,444,258.609452406,258.609452406,1 North West Metro
2022,Melbourne,Melbourne,A Crimes against the person,A40 Abduction and related offences,A41 Abduction,8,4.659629773,4.659629773,1 North West Metro
2022,Melbourne,Melbourne,A Crimes against the person,A40 Abduction and related offences,A42 False imprisonment,28,16.308704206,16.308704206,1 North West Metro
2022,Melbourne,Melbourne,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,147,85.62069708,85.62069708,1 North West Metro
2022,Melbourne,Melbourne,A Crimes against the person,A50 Robbery,A52 Non-Aggravated robbery,22,12.813981876,12.813981876,1 North West Metro
2022,Melbourne,Melbourne,A Crimes against the person,A60 Blackmail and extortion,A61 Blackmail,17,9.901713268,9.901713268,1 North West Metro
2022,Melbourne,Melbourne,A Crimes against the person,A60 Blackmail and extortion,A62 Extortion,5,2.912268608,2.912268608,1 North West Metro
2022,Melbourne,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A711 FV Stalking,43,25.04551003,25.04551003,1 North West Metro
2022,Melbourne,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A712 Non-FV Stalking,55,32.03495469,32.03495469,1 North West Metro
2022,Melbourne,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A721 FV Harassment and private nuisance,17,9.901713268,9.901713268,1 North West Metro
2022,Melbourne,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A722 Non-FV Harassment and private nuisance,32,18.638519092,18.638519092,1 North West Metro
2022,Melbourne,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,59,34.364769577,34.364769577,1 North West Metro
2022,Melbourne,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,116,67.56463171,67.56463171,1 North West Metro
2022,Melbourne,Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A81 Dangerous driving,34,19.803426536,19.803426536,1 North West Metro
2022,Melbourne,Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A82 Neglect or ill treatment of people,2,1.164907443,1.164907443,1 North West Metro
2022,Melbourne,Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A83 Throw or discharge object endangering people,61,35.52967702,35.52967702,1 North West Metro
2022,Melbourne,Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,75,43.684029123,43.684029123,1 North West Metro
2022,Melbourne,Melbourne,B Property and deception offences,B10 Arson,B11 Cause damage by fire,42,24.463056309,24.463056309,1 North West Metro
2022,Melbourne,Melbourne,B Property and deception offences,B10 Arson,B19 Other fire related offences,1,0.582453722,0.582453722,1 North West Metro
2022,Melbourne,Melbourne,B Property and deception offences,B20 Property damage,B21 Criminal damage,1445,841.645627764,841.645627764,1 North West Metro
2022,Melbourne,Melbourne,B Property and deception offences,B20 Property damage,B22 Graffiti,393,228.904312603,228.904312603,1 North West Metro
2022,Melbourne,Melbourne,B Property and deception offences,B20 Property damage,B29 Other property damage offences,23,13.396435598,13.396435598,1 North West Metro
2022,Melbourne,Melbourne,B Property and deception offences,B30 Burglary/Break and enter,B311 Residential aggravated burglary,118,68.729539153,68.729539153,1 North West Metro
2022,Melbourne,Melbourne,B Property and deception offences,B30 Burglary/Break and enter,B312 Non-residential aggravated burglary,4,2.329814887,2.329814887,1 North West Metro
2022,Melbourne,Melbourne,B Property and deception offences,B30 Burglary/Break and enter,B321 Residential non-aggravated burglary,755,439.752559835,439.752559835,1 North West Metro
2022,Melbourne,Melbourne,B Property and deception offences,B30 Burglary/Break and enter,B322 Non-residential non-aggravated burglary,735,428.103485402,428.103485402,1 North West Metro
2022,Melbourne,Melbourne,B Property and deception offences,B30 Burglary/Break and enter,B329 Unknown non-aggravated burglary,5,2.912268608,2.912268608,1 North West Metro
2022,Melbourne,Melbourne,B Property and deception offences,B40 Theft,B41 Motor vehicle theft,787,458.391078927,458.391078927,1 North West Metro
2022,Melbourne,Melbourne,B Property and deception offences,B40 Theft,B42 Steal from a motor vehicle,1912,1113.651515768,1113.651515768,1 North West Metro
2022,Melbourne,Melbourne,B Property and deception offences,B40 Theft,B43 Steal from a retail store,897,522.460988307,522.460988307,1 North West Metro
2022,Melbourne,Melbourne,B Property and deception offences,B40 Theft,B44 Theft of a bicycle,1195,696.032197355,696.032197355,1 North West Metro
2022,Melbourne,Melbourne,B Property and deception offences,B40 Theft,B45 Receiving or handling stolen goods,367,213.76051584,213.76051584,1 North West Metro
2022,Melbourne,Melbourne,B Property and deception offences,B40 Theft,B49 Other theft,2776,1616.891531261,1616.891531261,1 North West Metro
2022,Melbourne,Melbourne,B Property and deception offences,B50 Deception,B51 Forgery and counterfeiting,144,83.873335916,83.873335916,1 North West Metro
2022,Melbourne,Melbourne,B Property and deception offences,B50 Deception,B52 Possess equipment to make false instrument,3,1.747361165,1.747361165,1 North West Metro
2022,Melbourne,Melbourne,B Property and deception offences,B50 Deception,B53 Obtain benefit by deception,1216,708.263725509,708.263725509,1 North West Metro
2022,Melbourne,Melbourne,B Property and deception offences,B50 Deception,B54 State false information,74,43.101575401,43.101575401,1 North West Metro
2022,Melbourne,Melbourne,B Property and deception offences,B50 Deception,B55 Deceptive business practices,1,0.582453722,0.582453722,1 North West Metro
2022,Melbourne,Melbourne,B Property and deception offences,B50 Deception,B56 Professional malpractice and misrepresentation,15,8.736805825,8.736805825,1 North West Metro
2022,Melbourne,Melbourne,B Property and deception offences,B50 Deception,B59 Other deception offences,28,16.308704206,16.308704206,1 North West Metro
2022,Melbourne,Melbourne,C Drug offences,C10 Drug dealing and trafficking,C11 Drug dealing,2,1.164907443,1.164907443,1 North West Metro
2022,Melbourne,Melbourne,C Drug offences,C10 Drug dealing and trafficking,C12 Drug trafficking,219,127.557365038,127.557365038,1 North West Metro
2022,Melbourne,Melbourne,C Drug offences,C20 Cultivate or manufacture drugs,C21 Cultivate drugs,1,0.582453722,0.582453722,1 North West Metro
2022,Melbourne,Melbourne,C Drug offences,C20 Cultivate or manufacture drugs,C23 Possess drug manufacturing equipment or precursor,36,20.968333979,20.968333979,1 North West Metro
2022,Melbourne,Melbourne,C Drug offences,C30 Drug use and possession,C31 Drug use,8,4.659629773,4.659629773,1 North West Metro
2022,Melbourne,Melbourne,C Drug offences,C30 Drug use and possession,C32 Drug possession,1019,593.520342347,593.520342347,1 North West Metro
2022,Melbourne,Melbourne,C Drug offences,C90 Other drug offences,C99 Other drug offences,4,2.329814887,2.329814887,1 North West Metro
2022,Melbourne,Melbourne,D Public order and security offences,D10 Weapons and explosives offences,D11 Firearms offences,85,49.508566339,49.508566339,1 North West Metro
2022,Melbourne,Melbourne,D Public order and security offences,D10 Weapons and explosives offences,D12 Prohibited and controlled weapons offences,597,347.724871817,347.724871817,1 North West Metro
2022,Melbourne,Melbourne,D Public order and security offences,D10 Weapons and explosives offences,D13 Explosives offences,19,11.066620711,11.066620711,1 North West Metro
2022,Melbourne,Melbourne,D Public order and security offences,D20 Disorderly and offensive conduct,D21 Riot and affray,63,36.694584463,36.694584463,1 North West Metro
2022,Melbourne,Melbourne,D Public order and security offences,D20 Disorderly and offensive conduct,D22 Drunk and disorderly in public,586,341.317880879,341.317880879,1 North West Metro
2022,Melbourne,Melbourne,D Public order and security offences,D20 Disorderly and offensive conduct,D23 Offensive conduct,225,131.052087368,131.052087368,1 North West Metro
2022,Melbourne,Melbourne,D Public order and security offences,D20 Disorderly and offensive conduct,D24 Offensive language,27,15.726250484,15.726250484,1 North West Metro
2022,Melbourne,Melbourne,D Public order and security offences,D20 Disorderly and offensive conduct,D25 Criminal intent,20,11.649074433,11.649074433,1 North West Metro
2022,Melbourne,Melbourne,D Public order and security offences,D20 Disorderly and offensive conduct,D26 Disorderly conduct,56,32.617408412,32.617408412,1 North West Metro
2022,Melbourne,Melbourne,D Public order and security offences,D30 Public nuisance offences,D31 Privacy offences,7,4.077176051,4.077176051,1 North West Metro
2022,Melbourne,Melbourne,D Public order and security offences,D30 Public nuisance offences,D32 Hoaxes,19,11.066620711,11.066620711,1 North West Metro
2022,Melbourne,Melbourne,D Public order and security offences,D30 Public nuisance offences,D33 Begging,1,0.582453722,0.582453722,1 North West Metro
2022,Melbourne,Melbourne,D Public order and security offences,D30 Public nuisance offences,D35 Improper movement on public or private space,110,64.06990938,64.06990938,1 North West Metro
2022,Melbourne,Melbourne,E Justice procedures offences,E10 Justice procedures,E11 Escape custody,3,1.747361165,1.747361165,1 North West Metro
2022,Melbourne,Melbourne,E Justice procedures offences,E10 Justice procedures,E13 Resist or hinder officer,303,176.483477656,176.483477656,1 North West Metro
2022,Melbourne,Melbourne,E Justice procedures offences,E10 Justice procedures,E14 Pervert the course of justice or commit perjury,30,17.473611649,17.473611649,1 North West Metro
2022,Melbourne,Melbourne,E Justice procedures offences,E10 Justice procedures,E15 Prison regulation offences,63,36.694584463,36.694584463,1 North West Metro
2022,Melbourne,Melbourne,E Justice procedures offences,E10 Justice procedures,E19 Other justice procedures offences,40,23.298148865,23.298148865,1 North West Metro
2022,Melbourne,Melbourne,E Justice procedures offences,E20 Breaches of orders,E21 Breach family violence order,554,322.679361786,322.679361786,1 North West Metro
2022,Melbourne,Melbourne,E Justice procedures offences,E20 Breaches of orders,E22 Breach intervention order,52,30.287593525,30.287593525,1 North West Metro
2022,Melbourne,Melbourne,E Justice procedures offences,E20 Breaches of orders,E23 Breach bail conditions,1427,831.161460774,831.161460774,1 North West Metro
2022,Melbourne,Melbourne,E Justice procedures offences,E20 Breaches of orders,E29 Breach of other orders,75,43.684029123,43.684029123,1 North West Metro
2022,Melbourne,Melbourne,F Other offences,F10 Regulatory driving offences,F19 Other regulatory driving offences,1,0.582453722,0.582453722,1 North West Metro
2022,Melbourne,Melbourne,F Other offences,F20 Transport regulation offences,F21 Public transport,7,4.077176051,4.077176051,1 North West Metro
2022,Melbourne,Melbourne,F Other offences,F20 Transport regulation offences,F22 Aviation regulations offences,1,0.582453722,0.582453722,1 North West Metro
2022,Melbourne,Melbourne,F Other offences,F20 Transport regulation offences,F23 Maritime regulations offences,1,0.582453722,0.582453722,1 North West Metro
2022,Melbourne,Melbourne,F Other offences,F20 Transport regulation offences,F29 Other transport regulation offences,1,0.582453722,0.582453722,1 North West Metro
2022,Melbourne,Melbourne,F Other offences,F30 Other government regulatory offences,F31 Betting and gaming offences,8,4.659629773,4.659629773,1 North West Metro
2022,Melbourne,Melbourne,F Other offences,F30 Other government regulatory offences,F32 Commercial regulation offences,2,1.164907443,1.164907443,1 North West Metro
2022,Melbourne,Melbourne,F Other offences,F30 Other government regulatory offences,F33 Liquor and tobacco licensing offences,5,2.912268608,2.912268608,1 North West Metro
2022,Melbourne,Melbourne,F Other offences,F30 Other government regulatory offences,F36 Prostitution offences,1,0.582453722,0.582453722,1 North West Metro
2022,Melbourne,Melbourne,F Other offences,F30 Other government regulatory offences,F39 Other government regulatory offences,6,3.49472233,3.49472233,1 North West Metro
2022,Melbourne,Melbourne,F Other offences,F90 Miscellaneous offences,F91 Environmental offences,1,0.582453722,0.582453722,1 North West Metro
2022,Melbourne,Melbourne,F Other offences,F90 Miscellaneous offences,F92 Public health and safety offences,2658,1548.161992108,1548.161992108,1 North West Metro
2022,Melbourne,Melbourne,F Other offences,F90 Miscellaneous offences,F93 Cruelty to animals,4,2.329814887,2.329814887,1 North West Metro
